4109;10;3178.16;10.24;1287.00;-1.57;0.24
4170;10;3210.88;9.51;1233.00;-1.57;0.16
4178;10;3162.52;9.66;1264.00;-1.57;0.28
4193;10;3144.88;10.26;1281.00;-1.57;0.24
6550;10;3219.96;9.50;1285.00;-1.57;0.44
6930;10;3129.80;9.62;1308.00;-1.57;0.16
6990;10;3179.80;9.96;1342.00;-1.57;0.20
7096;10;3166.24;9.53;1278.00;-1.57;0.24
7127;10;3182.40;10.83;1296.00;-1.57;0.44
7211;10;3149.24;11.62;1287.00;-1.57;0.20
8435;10;3212.68;9.50;1316.00;-1.57;0.52
9791;10;3185.16;10.66;1347.00;-1.57;0.16
9805;10;3126.44;10.74;1313.00;-1.57;0.16
9837;10;3141.88;13.33;1336.00;-1.57;0.20
9916;10;3134.08;9.62;1307.00;-1.57;0.08
9930;10;3189.88;9.50;1340.00;-1.57;0.24
9940;10;3199.52;10.74;1233.00;-1.57;0.20
10163;10;3157.16;9.85;1334.00;-1.57;0.24
10203;10;3116.16;9.50;1314.00;-1.57;0.24
11774;10;3206.52;11.44;1344.00;-1.57;0.20
11786;10;3148.16;9.84;1316.00;-1.57;0.20
11818;10;3163.89;10.10;1337.13;-1.57;0.16
11895;10;3151.80;10.95;1310.00;-1.57;0.20
11905;10;3217.52;10.19;1348.00;-1.57;0.28
11965;10;3173.08;9.50;1285.00;-1.57;0.08
12001;10;3137.16;11.91;1301.00;-1.57;0.24
12058;10;3180.16;11.21;1238.00;-1.57;0.20
13364;10;3124.44;10.92;1317.00;-1.57;0.16
13365;10;3127.80;12.91;1322.00;-1.57;0.12
13366;10;3131.80;13.51;1320.00;-1.57;0.20
13367;10;3183.44;9.50;1328.00;-1.57;0.12
13368;10;3156.16;10.78;1326.00;-1.57;0.24
13369;10;3161.52;9.50;1301.00;-1.57;0.16
13370;10;3196.52;10.64;1345.00;-1.57;0.20
13371;10;3189.16;11.58;1349.00;-1.57;0.16
13372;10;3175.52;10.75;1347.00;-1.57;0.16
13373;10;3152.80;13.80;1302.00;-1.57;0.20
13374;10;3161.16;10.50;1306.00;-1.57;0.12
13375;10;3147.16;12.61;1308.00;-1.57;0.16
13376;10;3141.80;11.71;1315.00;-1.57;0.20
13377;10;3137.44;13.60;1322.00;-1.57;0.12
13378;10;3158.52;10.60;1316.00;-1.57;0.12
13379;10;3144.52;9.95;1296.00;-1.57;0.20
13380;10;3137.80;12.74;1311.00;-1.57;0.20
13381;10;3131.08;10.48;1311.00;-1.57;0.08
13382;10;3163.95;10.20;1334.85;-1.57;0.08
895;19;3177.00;9.53;1332.00;1.57;0.28
976;19;3154.00;9.80;1294.00;-0.32;0.16
1106;19;3124.00;9.50;1289.00;-1.57;0.24
1109;19;3169.00;10.20;1296.00;-4.17;0.28
1164;19;3188.00;10.23;1237.00;-3.93;0.16
1173;19;3143.00;9.50;1270.00;-1.24;0.28
1205;19;3137.00;9.50;1293.00;-0.32;0.22
3401;19;3196.02;9.50;1276.65;-2.03;0.44
3844;19;3162.00;11.10;1317.00;-4.04;0.20
3864;19;3165.00;9.63;1312.00;1.57;0.20
3936;19;3175.00;9.80;1337.00;1.37;0.20
3973;19;3160.00;10.10;1322.00;-4.57;0.20
3988;19;3164.00;9.52;1285.00;1.37;0.20
4078;19;3161.00;10.30;1274.00;1.01;0.32
4109;19;3172.46;9.50;1283.41;1.28;0.24
4170;19;3210.00;9.50;1234.00;-2.68;0.16
4178;19;3155.00;9.50;1262.00;0.00;0.28
4193;19;3138.00;9.50;1283.00;-1.57;0.24
6550;19;3210.00;9.40;1295.83;-1.59;0.44
7096;19;3168.00;9.55;1275.00;0.98;0.24
7127;19;3182.00;11.03;1297.00;-2.11;0.44
7211;19;3151.00;9.65;1290.00;-2.82;0.20
8435;19;3210.78;9.60;1308.03;-1.29;0.52
9805;19;3122.00;9.50;1313.00;-0.98;0.16
9916;19;3133.00;9.50;1306.00;-0.38;0.08
9930;19;3192.00;9.50;1336.00;0.32;0.24
9940;19;3198.81;9.50;1237.89;3.16;0.20
10163;19;3160.00;9.50;1334.00;1.41;0.24
10203;19;3120.00;9.50;1310.00;1.57;0.24
11774;19;3207.00;9.50;1340.00;-0.46;0.20
11818;19;3164.00;9.53;1333.00;0.00;0.16
11905;19;3208.00;9.50;1340.00;-0.54;0.28
11965;19;3174.00;9.50;1285.00;0.00;0.08
12001;19;3132.00;9.50;1300.00;-0.46;0.24
12058;19;3179.77;9.50;1240.85;2.97;0.20
13364;19;3121.00;9.50;1315.00;-0.98;0.16
13368;19;3158.00;9.63;1331.00;-4.47;0.24
13369;19;3161.00;9.50;1303.00;1.43;0.16
13370;19;3194.00;9.78;1342.00;0.46;0.20
13382;19;3161.49;9.50;1333.30;3.80;0.10
895;20;3178.40;9.53;1333.05;2.21;0.28
976;20;3154.78;9.80;1292.43;0.46;0.16
1106;20;3122.34;9.50;1288.44;-1.24;0.24
1109;20;3170.40;10.20;1297.05;2.21;0.28
1164;20;3188.00;10.23;1238.75;3.14;0.16
1173;20;3141.30;9.50;1270.42;4.46;0.28
1205;20;3135.60;9.50;1291.95;-0.92;0.22
3401;20;3195.28;9.50;1274.69;2.22;0.44
3844;20;3163.09;11.10;1318.36;2.46;0.20
3864;20;3165.00;9.63;1313.75;3.14;0.20
3936;20;3176.71;9.80;1336.65;1.37;0.20
3973;20;3161.66;10.10;1322.55;1.89;0.20
3988;20;3165.69;9.52;1285.42;1.81;0.20
4078;20;3162.68;10.30;1273.51;1.29;0.32
4109;20;3172.38;9.50;1283.36;1.22;0.24
4170;20;3211.56;9.50;1234.78;2.03;0.16
4178;20;3153.37;9.50;1261.35;-1.19;0.28
4193;20;3136.43;9.50;1283.78;4.24;0.24
6550;20;3209.15;9.40;1297.36;3.64;0.44
7096;20;3169.50;9.55;1274.10;1.03;0.24
7127;20;3183.71;11.03;1297.34;1.76;0.44
7211;20;3152.50;9.65;1290.90;2.11;0.20
8435;20;3211.36;9.60;1306.37;0.33;0.52
9805;20;3120.25;9.50;1313.00;4.71;0.16
9916;20;3133.00;9.50;1304.25;0.00;0.08
9930;20;3193.36;9.50;1334.90;0.89;0.24
9940;20;3199.41;9.50;1239.53;2.78;0.20
10163;20;3161.75;9.50;1334.00;1.57;0.24
10203;20;3121.45;9.50;1309.02;0.98;0.24
11774;20;3208.05;9.50;1338.60;0.64;0.20
11818;20;3164.97;9.53;1331.54;0.58;0.16
11905;20;3206.84;9.50;1338.68;-0.71;0.28
11965;20;3175.75;9.50;1285.00;1.57;0.08
12001;20;3130.34;9.50;1299.44;-1.24;0.24
12058;20;3180.69;9.50;1242.33;2.58;0.20
13364;20;3119.76;9.50;1313.76;-0.78;0.16
13368;20;3159.09;9.63;1332.36;2.46;0.24
13369;20;3162.23;9.50;1304.23;2.35;0.16
13370;20;3194.00;9.78;1340.25;0.00;0.20
13382;20;3161.53;9.50;1329.53;-2.50;0.35
841;21;3134.21;14.60;1329.88;-1.57;0.20
863;21;3141.86;13.40;1326.63;-1.57;0.08
895;21;3172.44;10.80;1330.67;-1.57;0.28
976;21;956.00;12.62;1463.00;0.00;0.36
966;21;3148.88;13.00;1329.00;-1.57;0.24
976;21;3155.52;11.19;1296.00;-1.57;0.16
1106;21;3125.58;9.60;1288.98;-1.57;0.24
1109;21;3167.42;10.50;1292.77;-1.57;0.28
1164;21;3185.00;10.12;1236.00;0.00;0.16
1173;21;3149.67;9.50;1267.37;-1.57;0.28
1205;21;3144.31;12.40;1303.82;-1.57;0.20
3401;21;3199.26;9.50;1274.78;-1.60;0.44
3526;21;3164.11;11.40;1343.60;-1.57;0.20
3844;21;3158.61;10.50;1314.29;-1.57;0.20
3864;21;3163.89;11.40;1310.69;-1.57;0.20
3914;21;3134.34;13.70;1317.01;-1.57;0.20
3936;21;3172.52;10.79;1338.00;-1.57;0.20
3973;21;3155.47;10.10;1318.59;-1.57;0.20
3980;21;3142.67;12.70;1322.48;-1.57;0.16
3988;21;3161.45;9.90;1284.60;-1.57;0.20
4078;21;3155.18;12.60;1276.75;-1.57;0.32
4109;21;3174.76;10.70;1286.54;-1.57;0.24
4170;21;3205.00;9.77;1233.00;0.00;0.16
4178;21;3157.36;12.20;1267.98;-1.57;0.28
4193;21;3144.88;10.26;1281.00;-1.57;0.24
6550;21;3213.20;9.50;1293.62;0.00;0.44
6930;21;3129.12;9.50;1305.71;-1.57;0.16
6990;21;3178.03;11.00;1343.35;-1.57;0.20
7096;21;3161.44;9.50;1277.58;-1.57;0.24
7127;21;3174.89;11.60;1294.59;-1.57;0.44
7211;21;3144.35;9.50;1289.89;-1.57;0.20
8435;21;3212.12;9.50;1310.33;0.00;0.52
9791;21;3185.82;11.40;1346.30;-1.57;0.16
9805;21;3122.58;10.30;1311.86;-1.57;0.16
9837;21;3139.85;13.80;1338.86;-1.57;0.20
9916;21;3134.08;9.62;1307.00;-1.57;0.08
9930;21;3187.38;10.50;1341.27;-1.57;0.24
9940;21;3194.00;10.90;1233.00;0.00;0.20
10163;21;3152.82;12.20;1331.92;-1.57;0.24
10203;21;3114.22;9.70;1314.28;-1.57;0.24
11774;21;3206.52;11.44;1344.00;-1.57;0.20
11786;21;3147.11;9.90;1314.88;-1.57;0.20
11818;21;3163.95;9.50;1334.64;-1.57;0.16
11895;21;3150.80;11.70;1308.89;-1.57;0.20
11905;21;3211.08;10.90;1338.91;-1.57;0.28
11965;21;3173.08;9.50;1285.00;-1.57;0.08
12001;21;3134.66;11.20;1301.64;-1.57;0.24
12058;21;3175.00;10.25;1238.00;0.00;0.20
13364;21;3124.44;10.92;1317.00;-1.57;0.16
13365;21;3127.80;12.91;1322.00;-1.57;0.12
13366;21;3130.79;13.90;1320.11;-1.57;0.20
13367;21;3185.00;9.70;1328.00;0.00;0.12
13368;21;3156.50;11.70;1326.83;-1.57;0.24
13369;21;3157.01;11.50;1302.44;-1.57;0.16
13370;21;3196.52;10.64;1345.00;-1.57;0.20
13371;21;3189.16;11.58;1349.00;-1.57;0.16
13372;21;3175.52;10.75;1347.00;-1.57;0.16
13373;21;3152.80;13.80;1302.00;-1.57;0.20
13374;21;3161.16;10.50;1306.00;-1.57;0.12
13375;21;3147.16;12.61;1308.00;-1.57;0.16
13376;21;3141.80;11.71;1315.00;-1.57;0.20
13377;21;3137.44;13.60;1322.00;-1.57;0.12
13378;21;3158.52;10.60;1316.00;-1.57;0.12
13379;21;3144.52;9.95;1296.00;-1.57;0.20
13380;21;3137.80;12.74;1311.00;-1.57;0.20
13381;21;3131.08;10.48;1311.00;-1.57;0.08
13382;21;3161.70;10.10;1338.32;1.60;-0.17
841;22;3131.00;13.40;1326.50;-0.58;0.20
863;22;3137.50;13.80;1326.50;-1.24;0.08
895;22;3172.00;9.50;1329.50;3.14;0.28
976;22;958.50;12.90;1458.50;-0.11;0.36
966;22;3146.00;12.60;1327.50;0.00;0.24
976;22;3152.50;10.65;1295.00;-0.46;0.16
1106;22;3127.00;9.80;1290.50;3.14;0.24
1109;22;3167.00;9.50;1289.50;0.51;0.28
1164;22;3187.00;9.50;1235.00;-0.78;0.16
1173;22;3148.00;9.50;1267.00;0.46;0.28
1205;22;3143.50;12.10;1302.00;0.46;0.16
3401;22;3193.91;9.50;1283.63;4.05;0.44
3526;22;3159.50;10.20;1341.50;-1.03;0.20
3844;22;3157.50;9.80;1310.00;-0.24;0.20
3864;22;3165.50;9.50;1310.00;1.57;0.20
3914;22;3131.50;12.45;1315.00;-0.46;0.20
3936;22;3170.50;10.95;1336.00;0.24;0.20
3973;22;3151.50;10.20;1319.50;-1.37;0.20
3980;22;3142.50;11.45;1322.00;0.46;0.16
3988;22;3160.50;10.75;1283.00;0.46;0.20
4078;22;3156.00;12.20;1274.00;0.78;0.32
4109;22;3177.50;9.95;1286.00;0.98;0.24
4170;22;3209.00;9.50;1232.00;0.78;0.16
4178;22;3160.50;9.50;1261.00;0.16;0.28
4193;22;3140.50;9.60;1281.50;4.39;0.24
6550;22;3220.00;9.50;1283.00;1.10;0.44
6930;22;3129.00;9.50;1306.50;0.58;0.16
6990;22;3178.00;9.70;1340.50;0.00;0.20
7096;22;3165.00;9.50;1277.00;1.10;0.24
7127;22;3180.00;9.50;1292.50;0.70;0.44
7211;22;3145.00;10.35;1285.50;-0.58;0.20
8435;22;3211.50;9.50;1311.50;0.66;0.52
9791;22;3184.50;10.55;1346.00;0.98;0.16
9805;22;3123.50;9.65;1312.00;-0.98;0.16
9837;22;3137.00;13.12;1334.00;-0.78;0.20
9916;22;3133.00;9.50;1306.00;0.00;0.08
9930;22;3187.50;9.50;1339.00;0.46;0.24
9940;22;3195.50;10.15;1231.00;-0.64;0.20
10163;22;3153.00;11.55;1332.50;-0.92;0.24
10203;22;3114.50;9.70;1314.50;2.35;0.24
11774;22;3203.00;10.12;1342.00;-0.46;0.20
11786;22;3147.50;9.80;1314.50;0.78;0.20
11818;22;3163.00;9.50;1334.00;0.46;0.16
11895;22;3149.00;10.40;1309.50;-1.10;0.20
11905;22;3212.50;11.50;1343.50;-0.50;0.28
11965;22;3172.00;9.50;1284.50;0.00;0.08
12001;22;3133.50;10.50;1302.50;3.92;0.24
12058;22;3179.00;9.57;1236.00;0.46;0.20
13364;22;3123.50;10.60;1316.00;0.46;0.16
13365;22;3126.00;11.70;1321.00;0.00;0.12
13366;22;3128.50;12.25;1318.00;-0.64;0.20
13367;22;3182.00;9.50;1328.50;3.14;0.12
13368;22;3154.00;10.55;1324.50;0.00;0.24
13369;22;3161.50;10.60;1299.50;1.03;0.16
13370;22;3192.50;10.60;1344.00;-0.98;0.20
13371;22;3189.00;11.57;1348.00;1.10;0.16
13372;22;3172.50;10.10;1345.00;-0.24;0.16
13373;22;3151.00;14.07;1300.00;0.46;0.20
13374;22;3159.00;10.35;1305.00;0.00;0.12
13375;22;3144.50;12.05;1307.00;-0.46;0.16
13376;22;3139.00;12.55;1314.50;-1.10;0.20
13377;22;3135.00;14.05;1321.00;-0.78;0.12
13378;22;3153.50;9.80;1315.50;-1.37;0.12
13379;22;3141.50;9.50;1294.00;-0.24;0.20
13380;22;3137.50;12.00;1309.00;0.64;0.20
13381;22;3130.00;9.92;1310.00;0.00;0.08
13382;22;3163.50;9.50;1334.50;2.35;0.08
841;23;3132.50;13.70;1326.50;0.32;0.20
863;23;3139.50;13.35;1327.00;1.57;0.08
895;23;3168.00;9.65;1330.50;4.35;0.28
976;23;961.50;13.40;1458.50;0.50;0.36
966;23;3148.00;12.60;1327.50;0.92;0.24
976;23;3150.50;10.50;1295.50;-1.37;0.16
1106;23;3128.00;9.50;1295.50;2.96;0.24
1109;23;3166.50;9.50;1290.00;0.46;0.28
1164;23;3190.00;10.80;1235.50;1.32;0.16
1173;23;3145.50;9.70;1269.00;4.71;0.28
1205;23;3145.00;12.62;1303.00;1.57;0.16
3401;23;3204.03;9.70;1268.53;1.19;0.44
3526;23;3162.00;10.40;1341.50;0.00;0.20
3844;23;3156.00;9.80;1311.50;-1.32;0.20
3864;23;3163.00;9.50;1309.50;-1.32;0.20
3914;23;3130.50;12.55;1315.00;-0.98;0.20
3936;23;3168.00;10.65;1337.50;-1.32;0.20
3973;23;3155.50;9.95;1319.00;0.98;0.20
3980;23;3144.00;11.20;1322.00;1.10;0.16
3988;23;3163.00;9.77;1284.00;1.57;0.20
4078;23;3158.00;12.12;1274.00;1.10;0.32
4109;23;3175.00;9.92;1287.00;4.71;0.24
4170;23;3205.50;9.65;1233.00;4.71;0.16
4178;23;3162.50;9.50;1263.50;1.37;0.28
4193;23;3144.00;9.70;1278.00;0.58;0.24
6550;23;3213.50;9.50;1289.00;3.70;0.44
6930;23;3130.00;9.60;1308.00;1.57;0.16
6990;23;3176.50;9.80;1341.50;-1.24;0.20
7096;23;3160.00;10.17;1278.00;4.71;0.24
7127;23;3181.50;9.65;1293.00;0.98;0.44
7211;23;3148.00;11.57;1285.00;0.78;0.20
8435;23;3210.50;9.50;1316.50;1.76;0.52
9791;23;3182.50;10.35;1346.00;-0.46;0.16
9805;23;3125.50;10.20;1311.50;0.32;0.16
9837;23;3140.50;12.65;1334.00;0.64;0.20
9916;23;3132.50;9.60;1307.50;3.92;0.08
9930;23;3184.00;9.75;1340.50;4.54;0.24
9940;23;3199.00;9.75;1231.50;0.92;0.20
10163;23;3155.50;10.60;1333.00;0.46;0.24
10203;23;3116.50;9.50;1313.50;1.37;0.24
11774;23;3207.00;11.42;1344.00;1.57;0.20
11786;23;3145.00;10.00;1316.50;4.24;0.20
11818;23;3162.00;9.50;1335.00;0.00;0.16
11895;23;3151.50;10.10;1308.50;0.78;0.20
11905;23;3215.00;11.00;1343.50;0.00;0.28
11965;23;3173.00;9.60;1286.00;2.35;0.08
12001;23;3136.50;11.80;1299.50;0.78;0.24
12058;23;3176.00;10.75;1238.50;4.46;0.20
13364;23;3121.50;9.50;1316.00;-0.98;0.16
13365;23;3127.50;12.75;1322.00;1.57;0.12
13366;23;3131.00;13.05;1319.50;1.10;0.20
13368;23;3150.50;11.10;1324.50;-1.16;0.24
13369;23;3158.50;11.20;1300.00;-0.46;0.16
13370;23;3195.00;10.00;1343.00;0.46;0.20
13371;23;3186.00;11.12;1349.00;4.71;0.16
13372;23;3175.00;10.35;1346.00;1.10;0.16
13373;23;3149.50;13.90;1300.50;-0.32;0.20
13374;23;3161.50;10.45;1306.00;1.57;0.12
13375;23;3147.50;13.10;1306.50;1.03;0.16
13376;23;3141.50;11.90;1313.00;0.64;0.20
13377;23;3137.50;14.05;1321.00;0.98;0.12
13378;23;3154.50;9.80;1315.00;-0.98;0.12
13379;23;3140.00;10.62;1297.00;4.24;0.20
13380;23;3135.50;11.05;1310.00;-0.46;0.20
13381;23;3131.00;10.00;1310.00;0.78;0.08
13382;23;3162.50;9.50;1334.00;4.71;0.08
841;24;3133.00;14.10;1327.00;0.78;0.20
863;24;3137.00;14.25;1327.50;4.46;0.08
895;24;3171.50;9.70;1331.50;3.33;0.28
976;24;955.50;12.45;1463.00;4.71;0.36
966;24;3143.50;12.60;1328.50;-1.37;0.24
976;24;3155.50;11.20;1296.00;1.57;0.16
1109;24;3167.50;9.50;1289.50;0.62;0.28
1164;24;3185.00;10.12;1236.00;4.71;0.16
1173;24;3150.50;9.50;1268.50;1.42;0.28
1205;24;3142.00;12.20;1304.00;3.92;0.16
3401;24;3194.28;9.70;1283.17;3.78;0.44
3526;24;3165.00;10.70;1342.00;1.24;0.20
3844;24;3159.50;9.80;1312.00;1.57;0.20
3864;24;3163.00;9.57;1311.00;4.24;0.20
3914;24;3133.00;12.55;1316.00;1.57;0.20
3936;24;3172.50;10.80;1337.50;1.37;0.20
3973;24;3157.50;10.20;1320.50;1.71;0.20
3980;24;3141.00;12.42;1323.00;4.71;0.16
3988;24;3157.50;12.05;1284.00;4.71;0.20
4078;24;3152.00;11.15;1274.50;-0.92;0.32
4109;24;3174.00;10.47;1289.00;3.92;0.24
4170;24;3207.50;9.50;1234.00;3.60;0.16
4178;24;3157.00;10.35;1266.00;4.12;0.28
4193;24;3144.50;10.10;1280.50;1.37;0.24
6550;24;3218.00;9.50;1286.50;2.21;0.44
6930;24;3127.00;9.50;1308.00;4.71;0.16
6990;24;3179.50;9.80;1341.50;1.24;0.20
7096;24;3162.00;9.70;1280.00;3.60;0.24
7127;24;3177.00;10.30;1294.00;0.00;0.44
7211;24;3150.00;11.70;1287.00;1.57;0.20
8435;24;3210.00;9.50;1308.00;0.24;0.52
9791;24;3185.50;10.70;1346.50;1.37;0.16
9805;24;3126.50;10.50;1312.50;1.24;0.16
9837;24;3136.50;12.95;1336.00;4.71;0.20
9916;24;3134.00;9.62;1307.00;1.57;0.08
9930;24;3189.00;9.50;1341.50;2.21;0.24
9940;24;3200.00;10.65;1233.00;1.57;0.20
10163;24;3158.00;9.70;1333.50;1.40;0.24
11774;24;3201.50;11.50;1344.50;4.51;0.20
11786;24;3148.50;9.80;1315.50;1.37;0.20
11818;24;3160.50;9.70;1336.50;4.39;0.16
11895;24;3152.00;10.10;1308.50;0.92;0.20
11905;24;3212.50;11.30;1346.00;-0.89;0.28
11965;24;3171.00;9.50;1285.50;4.24;0.08
12001;24;3132.00;9.82;1301.00;4.71;0.24
12058;24;3180.00;10.77;1237.00;1.10;0.20
13364;24;3122.50;10.15;1318.00;3.60;0.16
13365;24;3125.00;11.65;1322.50;4.24;0.12
13366;24;3128.00;12.15;1319.50;-1.32;0.20
13368;24;3152.00;11.07;1326.00;4.71;0.24
13369;24;3160.50;9.70;1301.00;1.57;0.16
13370;24;3196.50;10.65;1345.00;1.57;0.20
13371;24;3189.50;11.70;1349.50;1.76;0.16
13372;24;3170.50;10.50;1346.00;-1.19;0.16
13373;24;3152.50;13.85;1302.00;1.57;0.20
13374;24;3156.50;10.65;1306.00;4.71;0.12
13375;24;3146.50;12.20;1308.50;1.89;0.16
13376;24;3143.00;11.30;1313.50;1.10;0.20
13377;24;3138.00;13.40;1322.50;1.81;0.12
13378;24;3157.00;9.80;1315.50;1.10;0.12
13379;24;3145.00;9.80;1295.50;1.40;0.20
13380;24;3138.50;12.70;1310.00;1.19;0.20
13381;24;3131.50;10.80;1311.50;1.89;0.08
841;25;3130.50;13.80;1328.50;4.39;0.20
863;25;3140.00;13.10;1327.50;2.03;0.08
976;25;962.50;13.35;1461.00;1.05;0.36
966;25;3148.50;13.25;1330.00;1.95;0.24
976;25;3152.50;12.25;1297.00;3.60;0.16
1109;25;3168.50;9.95;1292.00;1.29;0.28
1164;25;3188.50;10.60;1236.50;2.35;0.16
1173;25;3148.50;10.10;1271.00;2.49;0.28
1205;25;3143.50;12.40;1304.50;2.82;0.16
3526;25;3158.00;10.45;1343.50;4.58;0.20
3844;25;3158.00;9.80;1313.50;3.14;0.20
3864;25;3159.50;10.80;1309.50;2.60;0.22
3914;25;3132.00;12.40;1317.50;3.14;0.20
3936;25;3172.50;10.60;1339.50;2.11;0.20
3973;25;3151.00;10.47;1321.00;4.39;0.20
3980;25;3145.00;11.45;1322.50;1.40;0.16
3988;25;3157.00;11.50;1285.50;4.24;0.20
4078;25;3155.50;12.30;1277.00;2.15;0.32
4109;25;3175.50;10.70;1289.50;3.33;0.24
4170;25;3211.00;9.52;1234.00;1.89;0.16
4178;25;3159.00;11.60;1268.00;3.38;0.28
4193;25;3143.00;9.75;1282.50;2.55;0.24
6550;25;3214.00;9.50;1292.50;3.40;0.44
6930;25;3129.00;9.65;1308.50;2.03;0.16
6990;25;3177.50;10.00;1343.50;3.46;0.20
7096;25;3162.50;10.00;1281.50;3.33;0.26
7127;25;3175.00;11.22;1298.00;3.92;0.44
7211;25;3146.00;9.70;1289.00;3.14;0.20
9791;25;3181.50;10.75;1348.00;4.12;0.16
9805;25;3124.50;10.75;1314.00;3.60;0.16
9837;25;3142.00;13.25;1337.00;1.89;0.20
9916;25;3134.00;9.82;1308.00;2.35;0.08
9930;25;3186.50;9.80;1342.50;3.33;0.24
9940;25;3194.50;11.45;1234.00;4.33;0.20
10163;25;3154.00;10.40;1336.50;3.52;0.24
11774;25;3205.00;11.30;1346.50;2.76;0.20
11786;25;3147.50;9.80;1317.50;2.35;0.20
11818;25;3164.00;9.65;1336.50;1.81;0.16
11895;25;3152.00;9.80;1310.50;1.81;0.20
11905;25;3217.50;10.20;1348.00;1.57;0.28
11965;25;3152.00;10.37;1271.00;3.38;0.24
12001;25;3138.00;12.00;1303.00;2.15;0.24
12058;25;3179.50;10.80;1239.50;2.35;0.20
13364;25;3124.50;10.95;1318.00;2.15;0.16
13365;25;3128.00;13.40;1323.50;2.21;0.12
13366;25;3129.50;13.35;1321.00;3.60;0.20
13368;25;3156.50;10.65;1327.00;1.95;0.24
13369;25;3157.00;11.20;1301.50;4.46;0.16
13370;25;3191.00;11.35;1345.50;4.54;0.20
13371;25;3186.50;11.65;1351.00;3.38;0.16
13372;25;3176.50;11.25;1348.00;1.84;0.16
13373;25;3148.50;14.00;1302.50;4.39;0.20
13374;25;3156.50;10.60;1306.50;4.51;0.12
13375;25;3142.50;11.70;1307.50;-1.37;0.16
13376;25;3142.00;11.60;1316.00;2.03;0.20
13377;25;3134.50;13.50;1322.50;4.39;0.12
13378;25;3156.50;9.80;1317.00;2.67;0.12
13379;25;3145.50;10.70;1297.50;1.97;0.20
13380;25;3134.50;11.20;1311.50;4.39;0.20
13381;25;3129.00;10.40;1311.50;4.24;0.08
841;26;3133.50;14.45;1328.00;1.57;0.20
863;26;3154.50;10.20;1313.50;2.11;0.22
976;26;962.00;14.20;1465.50;2.26;0.36
966;26;3141.50;12.90;1330.00;4.49;0.24
976;26;3155.50;12.60;1297.50;2.11;0.16
1109;26;3164.00;9.75;1292.00;-0.78;0.28
1173;26;3146.50;9.90;1272.00;3.30;0.28
3526;26;3159.00;10.47;1344.00;4.39;0.20
3844;26;3160.50;9.80;1314.00;2.24;0.20
3914;26;3134.00;12.82;1317.00;2.03;0.20
3936;26;3169.00;10.80;1339.50;3.73;0.20
3973;26;3154.00;10.05;1321.50;3.14;0.20
3980;26;3144.50;11.55;1323.00;1.57;0.16
3988;26;3160.50;9.90;1285.50;2.82;0.20
4078;26;3150.50;11.80;1278.00;4.19;0.32
4109;26;3176.50;10.90;1289.50;2.94;0.24
4178;26;3160.00;12.05;1271.00;3.33;0.28
6930;26;3127.00;9.50;1309.00;3.92;0.16
6990;26;3180.00;10.25;1343.50;2.21;0.20
7096;26;3160.00;10.95;1281.50;4.01;0.26
7127;26;3181.00;9.50;1290.00;0.58;0.44
7211;26;3150.00;10.75;1288.50;3.14;0.20
9791;26;3184.00;10.75;1348.00;2.35;0.16
9805;26;3127.00;11.25;1313.50;1.81;0.16
9837;26;3138.00;13.40;1337.50;3.73;0.20
9916;26;3132.50;9.65;1308.00;3.60;0.08
9930;26;3186.00;9.90;1342.50;2.76;0.22
9940;26;3198.00;11.05;1235.50;2.76;0.20
10163;26;3157.00;9.80;1335.50;2.21;0.24
11774;26;3202.50;11.60;1346.00;2.49;0.20
11786;26;3146.00;9.90;1318.50;3.14;0.20
11818;26;3162.00;10.07;1338.00;3.14;0.16
11895;26;3148.00;10.22;1311.00;4.24;0.20
11905;26;3214.00;10.75;1349.50;3.73;0.28
12001;26;3135.00;9.50;1304.00;3.14;0.24
13364;26;3124.50;11.00;1318.50;2.35;0.16
13365;26;3127.00;13.00;1324.00;2.67;0.12
13366;26;3131.50;13.90;1321.50;2.35;0.20
13368;26;3155.00;11.47;1329.00;2.82;0.24
13369;26;3159.00;9.50;1302.50;3.14;0.16
13370;26;3192.50;11.55;1346.00;4.12;0.20
13371;26;3184.00;11.50;1350.50;4.24;0.16
13372;26;3172.00;10.90;1348.00;3.92;0.16
13373;26;3150.00;13.60;1303.50;3.14;0.20
13374;26;3158.00;10.65;1307.00;3.92;0.12
13375;26;3143.00;11.85;1308.50;4.46;0.16
13376;26;3138.00;13.25;1316.50;4.06;0.20
13377;26;3135.00;13.47;1324.00;3.60;0.12
13378;26;3159.50;9.90;1317.00;1.84;0.12
13379;26;3143.00;10.55;1298.50;2.76;0.20
13380;26;3137.00;12.40;1312.50;2.55;0.20
13381;26;3130.50;11.40;1312.50;2.82;0.08
841;27;3134.50;14.60;1329.50;2.11;0.20
863;27;3151.50;10.25;1314.00;3.38;0.22
976;27;958.00;14.00;1467.50;3.36;0.36
966;27;3144.00;13.20;1330.50;4.06;0.24
976;27;3153.50;14.00;1301.50;2.94;0.26
1109;27;3161.50;10.60;1294.50;4.30;0.28
3526;27;3165.00;11.00;1344.00;1.89;0.20
3844;27;3155.00;11.45;1329.50;2.76;0.18
3914;27;3133.00;12.82;1318.00;2.67;0.20
3936;27;3171.00;10.65;1340.50;2.76;0.20
3980;27;3144.00;11.90;1324.50;2.21;0.16
3988;27;3164.00;9.50;1285.50;1.93;0.20
